id,name,link,price,city,date,seller_name
6555949,IBM ThinkPad laptop notebook táska,https://hardverapro.hu/apro/ibm_thinkpad_laptop_notebook_taska_4/hsz_1-50.html,8 000 Ft,Kiskunmajsa, 2024-05-15 07:48,Patrik epson
6497975,Acer 5750ZG laptop eladó!,https://hardverapro.hu/apro/acer_5750zg_laptop_elado/hsz_1-50.html,14 990 Ft,XVIII. kerület, 2024-03-28 16:35,tjslow88
6544009,Dell Latitude d620 laptop notebook alkatrészek,https://hardverapro.hu/apro/dell_latitude_d620_laptop_notebook_alkatreszek_5/hsz_1-50.html,500 Ft,Kiskunmajsa, 2024-05-05 10:27,Patrik epson
6544891,"ÚJSZERŰ! Lenovo Thinkpad T490s / 14"" FHD IPS / i5 8365U / 16GB DDR4 / 256GB NVMe SSD / HDMI / USB C",https://hardverapro.hu/apro/ujszeru_lenovo_thinkpad_t490s_14_fhd_ips_i5_8365u/hsz_1-50.html,109 990 Ft,Sopron, 2024-05-06 00:46,Varga Bálint
6550924,"ÚJ, MAGYAR! Asus X515EA / 15,6"" FHD / i3-1115G4 / 16GB DDR4 / 512GB NVMe SSD / USB C / HDMI",https://hardverapro.hu/apro/uj_magyar_asus_x515ea_15_6_fhd_i3-1115g4_16gb_ddr4_2/hsz_1-50.html,134 990 Ft,Sopron, 2024-05-10 23:03,Varga Bálint
6549808,"ÚJSZERŰ, GARIS! HP ProBook 450 G8 / 15,6"" FHD / i5-1135G7 / 16GB DDR4 / 512 NVMe SSD / HDMI / USB C",https://hardverapro.hu/apro/ujszeru_garis_hp_probook_450_g8_15_6_fhd_i5-1135g7/hsz_1-50.html,179 990 Ft,Sopron, 2024-05-09 23:11,Varga Bálint
6549836,"Lenovo ThinkPad USB C dokkoló, 135W-os adapterrel",https://hardverapro.hu/apro/lenovo_thinkpad_usb_c_dokkolo_135w-os_adapterrel/hsz_1-50.html,24 990 Ft,Sopron, 2024-05-09 23:58,Varga Bálint
6432148,Magyar ERŐMŰ! HP ZBook 15 G4 FHD IPS / i7 7820HQ / 32GB DDR4 / ÚJ! 1TB NVMe SSD / Quadro M2200 4GB,https://hardverapro.hu/apro/eromu_hp_zbook_15_6_g4_full_hd_ips_i7_7820hq_32gb/hsz_1-50.html,189 990 Ft,Sopron, 2024-02-10 15:22,Varga Bálint
6322592,HP UltraSlim dokkoló 65W-os töltővel,https://hardverapro.hu/apro/hp_ultraslim_dokkolo_65w-os_toltovel/hsz_1-50.html,7 990 Ft,Sopron, 2023-11-26 23:03,Varga Bálint
6557471,"HP Elitebook 850 G3 (15,6"" / i7 6600U / 8GB RAM / 250 M.2 SSD / R7 m365x)",https://hardverapro.hu/apro/hp_elitebook_850_g3_15_6_i7_6600u_8gb_ram_250_m_2/hsz_1-50.html,60 000 Ft,"III. kerület, ...", 2024-05-16 11:53,johngrisham
6557457,Dell E-port K07A dokkoló és ajándék töltő,https://hardverapro.hu/apro/dell_e-port_k07a_dokkolo_es_ajandek_tolto/hsz_1-50.html,5 000 Ft,Győr, 2024-05-16 11:41,johngrisham
6557455,Dell DA130PE1-00 130 W-os töltő és ajándék dokkoló,https://hardverapro.hu/apro/dell_da130pe1-00_130_w-os_tolto/hsz_1-50.html,5 000 Ft,Győr, 2024-05-16 11:39,johngrisham
6559480,"HP EliteBook 830 G5 - 13.3"" FullHD, Core i7-8550U HUN bill, 16GB, 256GB M2.SSD, Win10+65W töltő",https://hardverapro.hu/apro/hp_elitebook_830_g5_13_3_fullhd_core_i7-8550u_hun_2/hsz_1-50.html,70 900 Ft,XI. kerület, 2024-05-18 08:09,nafikra
6538936,"Lenovo Y520 - i7 7700HQ, 24GB RAM, GTX 1060 6GB, 256GB NVMe M.2 SSD",https://hardverapro.hu/apro/lenovo_y520_i7_7700hq_24gb_ram_gtx_1060_6gb_256gb_2/hsz_1-50.html,124 990 Ft,"IV. kerület, ...", 2024-04-30 19:45,Ic3man
6563222,ASUS ROG Strix G17 G712LWS-EV001,https://hardverapro.hu/apro/asus_rog_strix_g17_g712lws-ev001_2/hsz_1-50.html,279 000 Ft,IX. kerület, 2024-05-21 10:48,redgoat
6561732,HP Elitebook 640 G10,https://hardverapro.hu/apro/hp_elitebook_640_g10/hsz_1-50.html,220 000 Ft,Budapest, 2024-05-20 10:02,Dzsepetto85
6547546,HP Elitebook 840 G9,https://hardverapro.hu/apro/hp_elitebook_840_g9_5/hsz_1-50.html,190 000 Ft,Budapest, 2024-05-08 08:20,Dzsepetto85
6548792,Dell Precision 3470,https://hardverapro.hu/apro/dell_precision_3470_2/hsz_1-50.html,280 000 Ft,Budapest, 2024-05-09 08:25,Dzsepetto85
6561174,Lenovo Thinkpad T14 Gen2,https://hardverapro.hu/apro/lenovo_thinkpad_t14_gen2_szsd/hsz_1-50.html,175 000 Ft,Budapest, 2024-05-19 17:05,Dzsepetto85
6561667,HP Elitebook 840 G8 /uj/,https://hardverapro.hu/apro/hp_elitebook_840_g8_uj_9/hsz_1-50.html,199 000 Ft,Budapest, 2024-05-20 09:05,Dzsepetto85
6561667,HP Elitebook 840 G8 /uj/,https://hardverapro.hu/apro/hp_elitebook_840_g8_uj_9/hsz_1-50.html,199 000 Ft,Budapest, 2024-05-20 09:05,Dzsepetto85
6549596,"Eladó egy Lenovo ideapad S145 laptop (Intel Pentium Gold 2x2,3GHz/8GB/240SSD)",https://hardverapro.hu/apro/elado_egy_lenovo_ideapad_s145_laptop_intel_pentium/hsz_1-50.html,38 000 Ft,Székesfehérvár, 2024-05-09 19:46,hszaby77
6534710,"Toshiba Satellite Pro R50 C-sorozat , Intel Core i5-5005U 2,00 GHz, 4 GB, 500GB eladó!",https://hardverapro.hu/apro/toshiba_satellite_pro_r50_c-sorozat_intel_core_i5/hsz_1-50.html,24 000 Ft,Szeged, 2024-04-27 09:51,szazotya
6538646,"Asus 17"" gyöngyvászon laptop táska",https://hardverapro.hu/apro/asus_17_gyongyvaszon_laptop_taska/hsz_1-50.html,9 000 Ft,Mátészalka, 2024-04-30 15:08,szemese
6436850,Lenovo Thinkpad L15 G3,https://hardverapro.hu/apro/lenovo_thinkpad_l15_g3/hsz_1-50.html,169 000 Ft,Fertőszéplak, 2024-02-13 16:00,Scoti82
6256750,Samsung Galaxy notebook i5 11.gen,https://hardverapro.hu/apro/samsung_galaxy_notebook_i5_11_gen/hsz_1-50.html,115 000 Ft,Fertőszéplak, 2023-10-11 08:54,Scoti82
6444029,Lenovo Thinkbook 15 G2 ITL,https://hardverapro.hu/apro/lenovo_thinkbook_15_g2_itl_4/hsz_1-50.html,169 000 Ft,Fertőszéplak, 2024-02-18 19:10,Scoti82
6547500,"HP Pavilion 18,5V - 3,5A - 65W hálózati adapter",https://hardverapro.hu/apro/hp_pavilion_18_5v_3_5a_65w_halozati_adapter_2/hsz_1-50.html,3 000 Ft,Várpalota, 2024-05-08 07:26,Drakelake
6561085,Hp Omen Big box akár gyűjtőknek is :) i7 8750h 32gb 1060 6gb,https://hardverapro.hu/apro/hp_omen_big_box_akar_gyujtoknek_is/hsz_1-50.html,189 000 Ft,"Eger, ...", 2024-05-19 15:54,286
6565285,ASUS ROG RANGER COMPACT EGÉR TOK,https://hardverapro.hu/apro/asus_rog_ranger_compact_eger_tok/hsz_1-50.html,5 499 Ft,XVIII. kerület, 2024-05-22 21:25,leonidász
6565282,ROG RANGER Messenger laptop táska,https://hardverapro.hu/apro/rog_ranger_messenger_laptop_taska/hsz_1-50.html,24 999 Ft,XVIII. kerület, 2024-05-22 21:23,leonidász
4510408,T14 G1 1Tb új ssd/T490/Hp 840 G8/G7/G6 I5 /830 G6 I7/745 Ryzen 5 pro/640 G5/G4,https://hardverapro.hu/apro/t440p_i7_4700mq_fhd_ips_840_g2_g1_i7_5500u_640_g3/hsz_1-50.html,99 000 Ft,III. kerület, 2019-12-10 12:56,languszti
6564276,"Asus ROG Zephyrus G14, RTX 3060, 16GB, GARANCIA, ANIME MATRIX",https://hardverapro.hu/apro/asus_rog_zephyrus_g14_rtx_3060_16gb_garancia_anime_4/hsz_1-50.html,350 000 Ft,Csengőd, 2024-05-22 06:34,xkraiusx
6211516,"HP EliteBook 840 G1, G2 - 14"" notebook bazár - frissítve",https://hardverapro.hu/apro/hp_elitebook_840_g1_g2_14_notebook_bazar/hsz_1-50.html,35 000 Ft,Pécs, 2023-09-06 09:36,coulthard
5797272,"Dell Latitude E7440 -14,1"" / i5 4310U / 8GB RAM - jó akku - számla, 6 hó gar",https://hardverapro.hu/apro/dell_latitude_e7440_14_1_i5_4310u_8gb_ram_256gb_ss/hsz_1-50.html,29 000 Ft,Pécs, 2022-11-08 18:33,coulthard
5934178,"Dell Latitude 7490 - i5 8250U / 8GB RAM / szép, EU bill. - számla, 6 hó garancia",https://hardverapro.hu/apro/dell_latitude_7490_i7_8650u_8-16gb_ram_256gb_ssd_s/hsz_1-50.html,45 000 Ft,Pécs, 2023-02-08 17:25,coulthard
5934155,"Dell Latitude E7240 -12,5"" / i5 4210U / 8GB RAM - számla, 6 hó gar",https://hardverapro.hu/apro/dell_latitude_e7240_12_5_i5_4210u_8gb_ram_256gb_ss/hsz_1-50.html,20 000 Ft,Pécs, 2023-02-08 17:10,coulthard
6545080,"-31% ÚJ BONTATLAN Lenovo Legion 5 Pro:R7 6800H,16GB DDR5,1TB,16"" QHD+ 500nit 100% sRGB,RTX 3070 150W",https://hardverapro.hu/apro/31_uj_bontatlan_lenovo_legion_5_pro_r7_6800h_16gb/hsz_1-50.html,509 900 Ft,IX. kerület, 2024-05-06 09:33,Danubius L
5610898,Hp 850 G8 I5 1145 G7 / G7 I7 10610 új Hp 850 G6 T590 - T580 Dell Latitude 5590/5580/5570 Asus Q503UA,https://hardverapro.hu/apro/hp_850_g4_hu_zenbook_q503ua_ipsx360_i5_6300u_zbook_2/hsz_1-50.html,109 000 Ft,III. kerület, 2022-06-09 22:06,languszti
5759716,"Hibás , esztétika hibás , vagy hiányos laptopok + Egyéb dolgok..",https://hardverapro.hu/apro/hibas_esztetika_hibas_vagy_hianyos_laptopok/hsz_1-50.html,10 000 Ft,Adony, 2022-10-12 11:24,laptopok2016
6551045,"DeLL Precision 7740 workstation, üzletből, Xeon E-2286/64GB RAM/2TBSSD/RTX5000/17,3"" 4k ultraSharp",https://hardverapro.hu/apro/uj_razer_blade_gamer_amd_rysen_9_16ram_1tbssd_nvid_4/hsz_1-50.html,499 900 Ft,II. kerület, 2024-05-11 08:10,bandix
6451827,KIVÉTELES áron eladó Lenovo ThinkPad T14S /i7-10510U/16 GB/256 SSD/FHD/IPS/Garancia/,https://hardverapro.hu/apro/kiveteles_aron_elado_lenovo_thinkpad_t14s_i7-10510/hsz_1-50.html,179 990 Ft,"Budapest, ...", 2024-02-23 21:16,csakneked
6547115,"Dell Latitude 5450 14"" - i5 5300U / 8-16GB RAM / szép állapot - számla, 6 hó garancia",https://hardverapro.hu/apro/dell_latitude_5450_14_i5_5300u_8-16gb_ram_szep_all/hsz_1-50.html,37 000 Ft,Pécs, 2024-05-07 19:07,coulthard
6012526,HP Elitebook 840 G8 I7-1185G7 16GB Ram 256GB SSD Magyar + Garancia,https://hardverapro.hu/apro/hp_elitebook_840_g8_i7-1165g7_1tb_ssd_16gb_ram_gar/hsz_1-50.html,170 000 Ft,XIV. kerület, 2023-04-02 21:03,madarhia
6545630,"Érintő képernyős Dell 5490 (i5 8.gn, 250GB SSD,8 GB, FHD) notebook!) AkciÓÓ!",https://hardverapro.hu/apro/asus_tuf_gaming_f15_i5_11_th_32_gb_1_tb_3050_2_ev/hsz_1-50.html,69 999 Ft,V. kerület, 2024-05-06 16:11,parlamentpc
6508519,"Dell Latitude 7390 - i5 8350U / 8-16GB RAM - számla, 6 hó garancia",https://hardverapro.hu/apro/dell_latitude_7390_i5_8350u_8-16gb_ram_szamla_6_ho/hsz_1-50.html,58 000 Ft,Pécs, 2024-04-06 17:53,coulthard
6461681,Razer book 13 notebook,https://hardverapro.hu/apro/razer_book_13_notebook/hsz_1-50.html,250 000 Ft,I. kerület, 2024-03-02 08:30,Kiko90
6445527,"AKCIÓ!!!HP Elitebook 830 G8 13.3""FHD IPS i5-1135G7 Iris Xe G7 16GB 256GB NVMe ujjlolv IR kam WIFI 6",https://hardverapro.hu/apro/hp_elitebook_830_g8_13_3_fhd_ips_i5-1135g7_iris_xe/hsz_1-50.html,144 444 Ft,"Budapest, ...", 2024-02-19 17:08,Costigan99
